Time,Seconds,Latitude / Y Position (Degrees),Longitude / X Position (Degrees),Distance (Miles),Speed (MPH),Steering Angle,Throttle Position,Engine RPM,Lateral Gs,Acceleration Gs
2018-04-08 10:34:03.290701,840.5933880000001,30.32068,-97.75368399999999,8.1,0.573,0.6,3,662,0.01,-0.01
2018-04-08 10:34:03.390701,840.693388,30.32068,-97.75368399999999,8.1,0.574,0.6,3,662,0.01,-0.01
2018-04-08 10:34:03.408164,840.7108519999999,30.32068,-97.75368399999999,8.1,0.575,0.6,3,661,0.01,-0.01
2018-04-08 10:34:03.490700,840.793388,30.32068,-97.75368399999999,8.1,0.5760000000000001,0.6,3,661,0.01,-0.01
2018-04-08 10:34:03.590700,840.8933880000001,30.32068,-97.75368399999999,8.1,0.5770000000000001,0.6,3,660,0.01,-0.01
2018-04-08 10:34:03.690701,840.9933880000001,30.32068,-97.75368399999999,8.1,0.579,0.6,3,659,0.01,-0.01
2018-04-08 10:34:03.707234,841.0099210000001,30.32068,-97.75368399999999,8.1,0.579,0.6,3,659,0.01,-0.01
2018-04-08 10:34:03.790701,841.0933880000001,30.32068,-97.75368399999999,8.1,0.58,0.6,3,660,0.01,-0.01
2018-04-08 10:34:03.890701,841.193388,30.32068,-97.75368399999999,8.1,0.581,0.6,3,662,0.01,-0.01
2018-04-08 10:34:03.990700,841.293388,30.32068,-97.75368399999999,8.1,0.583,0.6,3,663,0.01,-0.01
2018-04-08 10:34:04.090700,841.3933880000001,30.32068,-97.75368399999999,8.1,0.584,0.6,3,664,0.01,-0.01
2018-04-08 10:34:04.190701,841.4933880000001,30.32068,-97.75368399999999,8.1,0.585,0.6,3,666,0.01,-0.01
2018-04-08 10:34:04.290701,841.5933880000001,30.32068,-97.75368399999999,8.1,0.5870000000000001,0.6,3,667,0.01,-0.01
2018-04-08 10:34:04.390701,841.693388,30.32068,-97.75368399999999,8.1,0.588,0.6,3,669,0.01,-0.01
2018-04-08 10:34:04.408177,841.710864,30.32068,-97.75368399999999,8.1,0.588,0.6,3,669,0.01,-0.01
2018-04-08 10:34:04.490700,841.793388,30.32068,-97.75368399999999,8.1,0.59,0.6,3,670,0.01,-0.01
2018-04-08 10:34:04.590700,841.8933880000001,30.32068,-97.75368399999999,8.1,0.591,0.6,3,671,0.01,-0.01
2018-04-08 10:34:04.690701,841.9933880000001,30.32068,-97.75368399999999,8.1,0.5920000000000001,0.6,3,673,0.01,-0.01
2018-04-08 10:34:04.707285,842.0099720000001,30.32068,-97.75368399999999,8.1,0.593,0.6,3,673,0.01,-0.01
2018-04-08 10:34:04.790701,842.0933880000001,30.32068,-97.75368399999999,8.1,0.594,0.6,3,673,0.01,-0.01
2018-04-08 10:34:04.890701,842.193388,30.32068,-97.75368399999999,8.1,0.595,0.6,3,672,0.01,-0.01
2018-04-08 10:34:04.990700,842.293388,30.32068,-97.75368399999999,8.1,0.597,0.6,3,672,0.01,-0.01
2018-04-08 10:34:05.090700,842.3933880000001,30.32068,-97.75368399999999,8.1,0.598,0.6,3,672,0.01,-0.01
2018-04-08 10:34:05.190701,842.4933880000001,30.32068,-97.75368399999999,8.1,0.599,0.6,3,672,0.01,-0.01
2018-04-08 10:34:05.290701,842.5933880000001,30.32068,-97.75368399999999,8.1,0.601,0.6,3,671,0.01,-0.01
2018-04-08 10:34:05.390701,842.693388,30.32068,-97.75368399999999,8.1,0.602,0.6,3,671,0.01,-0.01
2018-04-08 10:34:05.408772,842.71146,30.32068,-97.75368399999999,8.1,0.602,0.6,3,671,0.01,-0.01
2018-04-08 10:34:05.490700,842.793388,30.32068,-97.75368399999999,8.1,0.603,0.6,3,671,0.01,-0.01
2018-04-08 10:34:05.590700,842.8933880000001,30.32068,-97.75368399999999,8.1,0.605,0.6,3,670,0.01,0.0
2018-04-08 10:34:05.690701,842.9933880000001,30.32068,-97.75368399999999,8.1,0.606,0.6,3,670,0.01,0.01
2018-04-08 10:34:05.709087,843.011775,30.32068,-97.75368399999999,8.1,0.606,0.6,3,670,0.01,0.01
2018-04-08 10:34:05.790701,843.0933890000001,30.32068,-97.75368399999999,8.1,0.608,0.6,3,671,0.01,0.01
2018-04-08 10:34:05.890702,843.193389,30.32068,-97.75368399999999,8.1,0.609,0.6,3,671,0.01,0.02
2018-04-08 10:34:05.990702,843.293389,30.32068,-97.75368399999999,8.1,0.61,0.6,3,672,0.01,0.03
2018-04-08 10:34:06.090702,843.3933890000001,30.32068,-97.753683,8.1,0.612,0.6,3,673,0.01,0.03
2018-04-08 10:34:06.190701,843.4933890000001,30.32068,-97.753683,8.1,0.613,0.6,3,673,0.01,0.04
2018-04-08 10:34:06.290701,843.5933890000001,30.32068,-97.753683,8.1,0.615,0.6,3,674,0.0,0.05
2018-04-08 10:34:06.329905,843.632592,30.32068,-97.753683,8.1,0.615,0.6,3,674,0.0,0.05
2018-04-08 10:34:06.390702,843.693389,30.32068,-97.753683,8.1,0.616,0.6,3,675,0.0,0.05
2018-04-08 10:34:06.408928,843.711616,30.32068,-97.753683,8.1,0.616,0.6,3,675,0.0,0.06
2018-04-08 10:34:06.490702,843.793389,30.320679,-97.753683,8.1,0.617,0.6,3,675,0.0,0.06
2018-04-08 10:34:06.590702,843.8933890000001,30.320679,-97.753683,8.1,0.619,0.6,3,676,0.0,0.06
2018-04-08 10:34:06.690701,843.9933890000001,30.320679,-97.753683,8.1,0.62,0.6,3,677,0.0,0.06
2018-04-08 10:34:06.707973,844.0106609999999,30.320679,-97.753683,8.1,0.62,0.6,3,677,0.0,0.06
2018-04-08 10:34:06.790701,844.0933890000001,30.320679,-97.753683,8.1,0.621,0.6,3,686,0.0,0.06
2018-04-08 10:34:06.890702,844.193389,30.320679,-97.753683,8.1,0.623,0.6,3,696,0.0,0.06
2018-04-08 10:34:06.990702,844.293389,30.320679,-97.753682,8.1,0.624,0.6,3,707,0.0,0.06
2018-04-08 10:34:07.046628,844.349316,30.320679,-97.753682,8.1,0.625,0.6,3,713,0.0,0.06
2018-04-08 10:34:07.090702,844.3933890000001,30.320679,-97.753682,8.1,0.708,0.6,3,718,0.0,0.06
2018-04-08 10:34:07.190701,844.4933890000001,30.320679,-97.753682,8.1,0.895,0.6,3,728,0.0,0.06
2018-04-08 10:34:07.290701,844.5933890000001,30.320679,-97.753681,8.1,1.082,0.6,3,739,0.0,0.06
2018-04-08 10:34:07.309903,844.6125900000001,30.320679,-97.753681,8.1,1.1179999999999999,0.6,3,741,0.0,0.06
2018-04-08 10:34:07.390702,844.693389,30.320678000000004,-97.753681,8.1,1.2690000000000001,0.6,5,749,0.0,0.06
2018-04-08 10:34:07.408982,844.7116689999999,30.320678000000004,-97.753681,8.1,1.304,0.6,5,751,0.0,0.06
2018-04-08 10:34:07.415040,844.717728,30.320678000000004,-97.753681,8.1,1.315,0.6,5,752,0.0,0.06
2018-04-08 10:34:07.490702,844.793389,30.320678000000004,-97.753681,8.1,1.4569999999999999,0.6,7,760,0.0,0.07
2018-04-08 10:34:07.590702,844.8933890000001,30.320678000000004,-97.75368,8.1,1.6440000000000001,0.6,9,771,0.0,0.07
2018-04-08 10:34:07.690701,844.9933890000001,30.320678000000004,-97.75368,8.1,1.831,0.6,11,781,0.0,0.08
2018-04-08 10:34:07.708323,845.0110109999999,30.320678000000004,-97.75368,8.1,1.864,0.6,11,783,-0.0,0.08
2018-04-08 10:34:07.790701,845.0933890000001,30.320677000000003,-97.753679,8.1,2.0180000000000002,0.6,13,822,-0.0,0.09
2018-04-08 10:34:07.890702,845.193389,30.320677000000003,-97.75367800000001,8.1,2.206,0.6,15,870,-0.0,0.09
2018-04-08 10:34:07.990702,845.293389,30.320676000000002,-97.753677,8.1,2.3930000000000002,0.7,17,918,-0.0,0.1
2018-04-08 10:34:08.047834,845.3505220000001,30.320676000000002,-97.753676,8.1,2.5,0.7,18,945,-0.01,0.1
2018-04-08 10:34:08.090702,845.3933890000001,30.320676000000002,-97.753676,8.1,2.634,0.7,19,966,-0.01,0.11
2018-04-08 10:34:08.190701,845.4933890000001,30.320675,-97.753674,8.1,2.946,0.7,21,1014,-0.01,0.11
2018-04-08 10:34:08.290701,845.5933890000001,30.320675,-97.75367299999999,8.1,3.259,0.7,23,1061,-0.01,0.12
2018-04-08 10:34:08.307896,845.610583,30.320674,-97.75367299999999,8.1,3.313,0.7,23,1070,-0.01,0.12
2018-04-08 10:34:08.390702,845.693389,30.320674,-97.753672,8.1,3.571,0.7,24,1109,-0.01,0.12
2018-04-08 10:34:08.407580,845.7102679999999,30.320674,-97.753672,8.1,3.6239999999999997,0.7,24,1117,-0.01,0.13
2018-04-08 10:34:08.490702,845.793389,30.320673,-97.75367,8.1,3.884,0.7,24,1157,-0.01,0.13
2018-04-08 10:34:08.511042,845.8137300000001,30.320673,-97.75367,8.1,3.948,0.7,24,1167,-0.01,0.13
2018-04-08 10:34:08.590702,845.8933890000001,30.320672,-97.75366899999999,8.1,4.196000000000001,0.1,25,1205,-0.01,0.14
2018-04-08 10:34:08.690701,845.9933890000001,30.320672,-97.75366700000001,8.1,4.5089999999999995,-0.7,26,1253,-0.01,0.15
2018-04-08 10:34:08.708228,846.0109160000001,30.320671,-97.75366600000001,8.1,4.564,-0.9,26,1261,-0.01,0.15
2018-04-08 10:34:08.790701,846.0933890000001,30.320671,-97.753665,8.1,4.821000000000001,-1.5,26,1312,-0.0,0.15
2018-04-08 10:34:08.890702,846.193389,30.320669,-97.753662,8.1,5.1339999999999995,-2.3,27,1374,-0.0,0.16
2018-04-08 10:34:08.990702,846.293389,30.320667999999998,-97.75366,8.1,5.446000000000001,-3.1,28,1436,-0.0,0.17
2018-04-08 10:34:09.047829,846.350517,30.320667999999998,-97.753658,8.1,5.625,-3.6,28,1471,-0.0,0.17
2018-04-08 10:34:09.090702,846.3933890000001,30.320666999999997,-97.75365699999999,8.1,5.8020000000000005,-4.0,28,1498,-0.0,0.18
2018-04-08 10:34:09.190701,846.4933890000001,30.320665999999996,-97.75365500000001,8.1,6.2139999999999995,-4.8,29,1560,0.0,0.18
2018-04-08 10:34:09.290701,846.5933890000001,30.320665,-97.753652,8.1,6.626,-5.6,30,1622,0.0,0.19
2018-04-08 10:34:09.308334,846.611022,30.320665,-97.753652,8.1,6.699,-5.7,30,1633,0.0,0.19
2018-04-08 10:34:09.390702,846.693389,30.320664,-97.75365,8.1,7.037999999999999,-6.4,30,1684,0.0,0.2
2018-04-08 10:34:09.408241,846.710929,30.320663,-97.753649,8.1,7.11,-6.5,30,1694,0.0,0.2
2018-04-08 10:34:09.490702,846.793389,30.320662,-97.753647,8.1,7.45,-7.2,30,1746,0.0,0.2
2018-04-08 10:34:09.508165,846.810852,30.320662,-97.753647,8.1,7.522,-7.3,30,1756,0.0,0.19
2018-04-08 10:34:09.590702,846.8933890000001,30.320660999999998,-97.75364499999999,8.1,7.8629999999999995,-7.1,29,1807,0.0,0.19
2018-04-08 10:34:09.690701,846.9933890000001,30.320659999999997,-97.753642,8.1,8.275,-6.8,29,1869,-0.0,0.18
2018-04-08 10:34:09.707859,847.0105460000001,30.320659999999997,-97.753641,8.1,8.345,-6.8,29,1880,-0.0,0.18
2018-04-08 10:34:09.790701,847.0933890000001,30.320658,-97.753639,8.1,8.687000000000001,-6.5,29,1912,-0.0,0.18
2018-04-08 10:34:09.890702,847.193389,30.320657,-97.753635,8.1,9.099,-6.3,29,1950,-0.01,0.17
2018-04-08 10:34:09.990702,847.29339,30.320655,-97.753631,8.1,9.511000000000001,-6.0,29,1989,-0.01,0.16
2018-04-08 10:34:10.090703,847.3933900000001,30.320653000000004,-97.75362700000001,8.1,9.923,-5.7,28,2028,-0.01,0.15
2018-04-08 10:34:10.109305,847.4119929999999,30.320652000000003,-97.753626,8.1,10.0,-5.7,28,2035,-0.01,0.15
2018-04-08 10:34:10.190703,847.4933900000001,30.320651,-97.753622,8.11,10.305,-5.5,28,2066,-0.01,0.15
2018-04-08 10:34:10.290703,847.59339,30.320649,-97.753618,8.11,10.68,-5.2,28,2105,-0.01,0.14
2018-04-08 10:34:10.306805,847.609492,30.320648,-97.753617,8.11,10.74,-5.1,28,2111,-0.01,0.14
2018-04-08 10:34:10.390702,847.69339,30.320646999999997,-97.753614,8.11,11.054,-4.9,28,2143,-0.02,0.13
2018-04-08 10:34:10.403975,847.7066619999999,30.320646000000004,-97.753613,8.11,11.104000000000001,-4.9,28,2148,-0.02,0.13
2018-04-08 10:34:10.490702,847.79339,30.320645000000003,-97.75361,8.11,11.429,-4.6,28,2182,-0.02,0.13
2018-04-08 10:34:10.504451,847.807139,30.320644,-97.753609,8.11,11.48,-4.6,28,2187,-0.02,0.13
2018-04-08 10:34:10.590703,847.8933900000001,30.320643,-97.75360500000001,8.11,11.802999999999999,-4.1,28,2220,-0.02,0.14
2018-04-08 10:34:10.690703,847.9933900000001,30.32064,-97.7536,8.11,12.177999999999999,-3.6,28,2259,-0.02,0.14
2018-04-08 10:34:10.706660,848.009348,30.32064,-97.7536,8.11,12.238,-3.5,28,2265,-0.02,0.14
2018-04-08 10:34:10.790703,848.09339,30.320638,-97.75359499999999,8.11,12.552999999999999,-3.0,28,2254,-0.02,0.14
2018-04-08 10:34:10.890702,848.19339,30.320636,-97.75359,8.11,12.927,-2.4,28,2241,-0.02,0.14
2018-04-08 10:34:10.990702,848.29339,30.320633,-97.753585,8.11,13.302,-1.9,28,2229,-0.03,0.14
2018-04-08 10:34:11.090703,848.3933900000001,30.320631,-97.75358,8.11,13.677,-1.3,28,2216,-0.03,0.14
2018-04-08 10:34:11.110295,848.412982,30.320629999999998,-97.753579,8.11,13.75,-1.2,28,2213,-0.03,0.14
2018-04-08 10:34:11.190703,848.4933900000001,30.320628000000003,-97.753574,8.11,13.950999999999999,-0.8,28,2203,-0.03,0.14
2018-04-08 10:34:11.290703,848.59339,30.320626,-97.753569,8.11,14.200999999999999,-0.2,28,2190,-0.03,0.14
2018-04-08 10:34:11.390702,848.69339,30.320622999999998,-97.753563,8.11,14.45,0.4,28,2177,-0.03,0.14
2018-04-08 10:34:11.407369,848.710056,30.320622999999998,-97.753563,8.11,14.492,0.4,28,2175,-0.03,0.14
2018-04-08 10:34:11.490702,848.79339,30.320621000000003,-97.753558,8.11,14.7,0.9,28,2165,-0.03,0.14
2018-04-08 10:34:11.506700,848.8093869999999,30.32062,-97.753557,8.11,14.74,1.0,28,2163,-0.03,0.14
2018-04-08 10:34:11.590703,848.8933900000001,30.320618,-97.753553,8.11,14.95,1.6,28,2152,-0.03,0.13
2018-04-08 10:34:11.690703,848.9933900000001,30.320615000000004,-97.753547,8.11,15.199000000000002,2.3,29,2139,-0.03,0.13
2018-04-08 10:34:11.707000,849.0096869999999,30.320615000000004,-97.753546,8.11,15.24,2.5,29,2137,-0.03,0.13
2018-04-08 10:34:11.790703,849.09339,30.320613,-97.753541,8.11,15.449000000000002,3.1,29,2131,-0.02,0.12
2018-04-08 10:34:11.890702,849.19339,30.32061,-97.753535,8.11,15.699000000000002,3.8,29,2124,-0.02,0.12
2018-04-08 10:34:11.990702,849.29339,30.320607,-97.753529,8.11,15.949000000000002,4.5,29,2117,-0.02,0.11
2018-04-08 10:34:12.090703,849.3933900000001,30.320604,-97.753522,8.11,16.198,5.3,29,2111,-0.02,0.11
2018-04-08 10:34:12.111392,849.4140800000001,30.320603000000002,-97.75352099999999,8.11,16.25,5.4,29,2109,-0.02,0.1
2018-04-08 10:34:12.190703,849.4933900000001,30.320601,-97.753516,8.11,16.449,6.0,29,2104,-0.01,0.1
2018-04-08 10:34:12.290703,849.59339,30.320596999999996,-97.753509,8.11,16.7,6.7,29,2097,-0.01,0.09
2018-04-08 10:34:12.390702,849.69339,30.320594,-97.753502,8.11,16.951,7.4,29,2090,-0.01,0.09
2018-04-08 10:34:12.408000,849.7106880000001,30.320594,-97.753501,8.11,16.995,7.6,29,2089,-0.01,0.09
2018-04-08 10:34:12.490702,849.79339,30.320590999999997,-97.753495,8.11,17.202,8.2,29,2083,-0.0,0.09
2018-04-08 10:34:12.508558,849.8112449999999,30.320590000000003,-97.75349399999999,8.11,17.247,8.3,29,2082,-0.0,0.09
2018-04-08 10:34:12.590703,849.8933900000001,30.320588,-97.753488,8.11,17.453,7.6,29,2076,0.0,0.09
2018-04-08 10:34:12.690703,849.9933900000001,30.320584000000004,-97.75348100000001,8.12,17.704,6.8,29,2069,0.01,0.09
2018-04-08 10:34:12.707039,850.009727,30.320584000000004,-97.75348000000001,8.12,17.745,6.7,29,2068,0.01,0.09
2018-04-08 10:34:12.790703,850.09339,30.320581,-97.753474,8.12,17.955,6.0,29,2051,0.01,0.09
2018-04-08 10:34:12.890702,850.19339,30.320577,-97.753466,8.12,18.206,5.2,29,2030,0.02,0.09
2018-04-08 10:34:12.896607,850.1992949999999,30.320577,-97.753466,8.12,18.221,5.1,29,2029,0.02,0.09
2018-04-08 10:34:12.990702,850.29339,30.320574,-97.75345899999999,8.12,18.457,4.3,29,2010,0.02,0.09
2018-04-08 10:34:13.090703,850.3933900000001,30.32057,-97.753451,8.12,18.708,3.5,29,1989,0.03,0.09
2018-04-08 10:34:13.107298,850.4099859999999,30.32057,-97.753449,8.12,18.75,3.4,29,1986,0.03,0.09
2018-04-08 10:34:13.190703,850.4933900000001,30.320566999999997,-97.753443,8.12,19.01,2.7,29,1969,0.03,0.09
2018-04-08 10:34:13.290703,850.59339,30.320564,-97.753435,8.12,19.320999999999998,1.9,29,1948,0.04,0.09
2018-04-08 10:34:13.390702,850.69339,30.320559999999997,-97.753428,8.12,19.633,1.1,29,1928,0.04,0.09
2018-04-08 10:34:13.405254,850.707941,30.320559999999997,-97.753427,8.12,19.678,0.9,29,1925,0.04,0.09
2018-04-08 10:34:13.490702,850.79339,30.320557,-97.75341999999999,8.12,19.944000000000003,0.2,29,1907,0.04,0.09
2018-04-08 10:34:13.508034,850.810722,30.320556,-97.753419,8.12,19.998,0.1,29,1904,0.04,0.09
2018-04-08 10:34:13.590703,850.8933900000001,30.320553000000004,-97.753412,8.12,20.255,0.6,29,1887,0.04,0.09
2018-04-08 10:34:13.690703,850.9933900000001,30.32055,-97.753404,8.12,20.566999999999997,1.2,28,1866,0.04,0.09
2018-04-08 10:34:13.707298,851.0099849999999,30.320549,-97.753403,8.12,20.619,1.3,28,1863,0.04,0.09
2018-04-08 10:34:13.790703,851.09339,30.320546000000004,-97.753396,8.12,20.878,1.8,28,1872,0.03,0.09
2018-04-08 10:34:13.890702,851.19339,30.320543,-97.753388,8.12,21.19,2.4,28,1883,0.03,0.09
2018-04-08 10:34:13.990702,851.29339,30.320539,-97.75337900000001,8.12,21.500999999999998,3.0,28,1893,0.03,0.09
2018-04-08 10:34:14.090703,851.3933900000001,30.320534999999996,-97.75336999999999,8.12,21.813000000000002,3.6,28,1904,0.02,0.09
2018-04-08 10:34:14.110738,851.413425,30.320534999999996,-97.75336899999999,8.12,21.875,3.7,28,1906,0.02,0.09
2018-04-08 10:34:14.190703,851.493391,30.320532,-97.753362,8.12,22.025,4.2,28,1915,0.02,0.09
2018-04-08 10:34:14.290704,851.593391,30.320528000000003,-97.753353,8.12,22.213,4.8,28,1925,0.02,0.09
2018-04-08 10:34:14.390704,851.693391,30.320524,-97.753344,8.12,22.401,5.4,28,1936,0.01,0.09
2018-04-08 10:34:14.406327,851.709014,30.320524,-97.753343,8.12,22.430999999999997,5.5,28,1938,0.01,0.09
2018-04-08 10:34:14.444774,851.7474609999999,30.320521999999997,-97.75334000000001,8.12,22.503,5.7,28,1942,0.01,0.09
2018-04-08 10:34:14.490704,851.793391,30.320521000000003,-97.753336,8.13,22.589000000000002,6.0,28,1947,0.0,0.09
2018-04-08 10:34:14.508613,851.811301,30.320520000000002,-97.753334,8.13,22.623,6.1,27,1949,-0.0,0.09
2018-04-08 10:34:14.590703,851.8933910000001,30.320517,-97.753327,8.13,22.776999999999997,7.5,27,1957,-0.01,0.08
2018-04-08 10:34:14.690703,851.993391,30.320514000000003,-97.75331800000001,8.13,22.965,9.2,26,1968,-0.02,0.08
2018-04-08 10:34:14.707594,852.0102820000001,30.320513000000002,-97.753316,8.13,22.997,9.4,26,1970,-0.03,0.08
2018-04-08 10:34:14.790704,852.093391,30.32051,-97.753309,8.13,23.153000000000002,10.8,25,1951,-0.04,0.07
2018-04-08 10:34:14.890704,852.193391,30.320505999999998,-97.7533,8.13,23.340999999999998,12.5,24,1929,-0.05,0.07
2018-04-08 10:34:14.990704,852.293391,30.320502,-97.75329,8.13,23.529,14.2,23,1907,-0.06,0.07
2018-04-08 10:34:15.090703,852.3933910000001,30.320497999999997,-97.75328,8.13,23.717,15.9,23,1884,-0.08,0.06
2018-04-08 10:34:15.108294,852.4109810000001,30.320496999999996,-97.753279,8.13,23.75,16.2,22,1880,-0.08,0.06
2018-04-08 10:34:15.190703,852.493391,30.320494,-97.753271,8.13,23.853,17.5,22,1862,-0.09,0.06
2018-04-08 10:34:15.290704,852.593391,30.320490000000003,-97.753261,8.13,23.976999999999997,19.2,21,1839,-0.1,0.05
2018-04-08 10:34:15.390704,852.693391,30.320486,-97.753251,8.13,24.101999999999997,20.9,20,1817,-0.12,0.05
2018-04-08 10:34:15.408576,852.711263,30.320486,-97.753249,8.13,24.124000000000002,21.2,20,1813,-0.12,0.05
2018-04-08 10:34:15.490704,852.793391,30.320482000000002,-97.753241,8.13,24.226999999999997,22.6,19,1795,-0.12,0.04
2018-04-08 10:34:15.509582,852.8122699999999,30.320481,-97.75323900000001,8.13,24.25,22.9,19,1791,-0.12,0.04
2018-04-08 10:34:15.512482,852.815169,30.320481,-97.75323900000001,8.13,24.254,22.9,19,1790,-0.12,0.04
2018-04-08 10:34:15.590703,852.8933910000001,30.320478,-97.753231,8.13,24.351,23.5,18,1772,-0.13,0.03
2018-04-08 10:34:15.690703,852.993391,30.320474,-97.753221,8.13,24.476,24.1,16,1750,-0.13,0.02
2018-04-08 10:34:15.708470,853.011158,30.320474,-97.753219,8.13,24.498,24.3,16,1746,-0.13,0.02
2018-04-08 10:34:15.790704,853.093391,30.320471,-97.753211,8.13,24.601,24.8,15,1737,-0.14,0.01
2018-04-08 10:34:15.890704,853.193391,30.320466999999997,-97.753201,8.13,24.725,25.5,13,1726,-0.14,0.0
2018-04-08 10:34:15.990704,853.293391,30.320463,-97.75319,8.14,24.85,26.2,12,1715,-0.15,-0.01
2018-04-08 10:34:16.090703,853.3933910000001,30.320459999999997,-97.753179,8.14,24.974,26.8,10,1704,-0.15,-0.02
2018-04-08 10:34:16.111228,853.413916,30.320459000000003,-97.75317700000001,8.14,25.0,27.0,10,1701,-0.16,-0.02
2018-04-08 10:34:16.190703,853.493391,30.320457,-97.753169,8.14,24.98,27.5,9,1692,-0.16,-0.02
2018-04-08 10:34:16.290704,853.593391,30.320453999999998,-97.753158,8.14,24.954,28.2,7,1681,-0.16,-0.03
2018-04-08 10:34:16.390704,853.693391,30.320451000000002,-97.753147,8.14,24.928,28.9,6,1670,-0.17,-0.04
2018-04-08 10:34:16.407734,853.7104210000001,30.32045,-97.75314499999999,8.14,24.924,29.0,6,1668,-0.17,-0.04
2018-04-08 10:34:16.490704,853.793391,30.320448,-97.753136,8.14,24.903000000000002,29.6,4,1659,-0.17,-0.04
2018-04-08 10:34:16.510151,853.812839,30.320446999999998,-97.753134,8.14,24.898000000000003,29.7,4,1657,-0.17,-0.04
2018-04-08 10:34:16.513983,853.8166699999999,30.320446999999998,-97.753134,8.14,24.897,29.7,4,1657,-0.17,-0.04
2018-04-08 10:34:16.590703,853.8933910000001,30.320445,-97.753125,8.14,24.877,29.7,4,1648,-0.17,-0.04
2018-04-08 10:34:16.690703,853.993391,30.320442,-97.75311500000001,8.14,24.851,29.6,4,1637,-0.18,-0.04
2018-04-08 10:34:16.707808,854.0104960000001,30.320442,-97.753113,8.14,24.846999999999998,29.6,4,1635,-0.18,-0.04
2018-04-08 10:34:16.790704,854.093391,30.32044,-97.75310400000001,8.14,24.826,29.6,4,1607,-0.18,-0.04
2018-04-08 10:34:16.890704,854.193391,30.320437,-97.753093,8.14,24.8,29.5,4,1574,-0.18,-0.04
2018-04-08 10:34:16.990704,854.293391,30.320434999999996,-97.75308199999999,8.14,24.774,29.5,4,1540,-0.18,-0.04
2018-04-08 10:34:17.090703,854.3933910000001,30.320433,-97.75307099999999,8.14,24.749000000000002,29.4,4,1507,-0.19,-0.04
2018-04-08 10:34:17.190703,854.493391,30.320431,-97.75305999999999,8.14,24.723000000000003,29.4,3,1473,-0.19,-0.04
2018-04-08 10:34:17.290704,854.593391,30.320428999999997,-97.753049,8.14,24.697,29.3,3,1440,-0.19,-0.04
2018-04-08 10:34:17.390704,854.693391,30.320428000000003,-97.753038,8.14,24.671999999999997,29.3,3,1406,-0.19,-0.04
2018-04-08 10:34:17.408336,854.7110240000001,30.320427000000002,-97.753036,8.14,24.666999999999998,29.3,3,1400,-0.19,-0.04
2018-04-08 10:34:17.490704,854.793391,30.320426,-97.753027,8.15,24.646,29.2,3,1373,-0.19,-0.04
2018-04-08 10:34:17.508908,854.8115949999999,30.320426,-97.753025,8.15,24.641,29.2,3,1367,-0.19,-0.04
2018-04-08 10:34:17.590703,854.8933910000001,30.320424,-97.753015,8.15,24.62,29.1,3,1339,-0.19,-0.05
2018-04-08 10:34:17.690703,854.993391,30.320422999999998,-97.753004,8.15,24.595,29.0,3,1306,-0.18,-0.05
2018-04-08 10:34:17.708142,855.010829,30.320422999999998,-97.753002,8.15,24.59,28.9,3,1300,-0.18,-0.05
2018-04-08 10:34:17.790704,855.093391,30.320421999999997,-97.752993,8.15,24.569000000000003,28.8,3,1301,-0.18,-0.05
2018-04-08 10:34:17.862429,855.165117,30.320421000000003,-97.752985,8.15,24.55,28.7,3,1302,-0.17,-0.05
2018-04-08 10:34:17.890704,855.193391,30.320421000000003,-97.75298199999999,8.15,24.543000000000003,28.7,3,1302,-0.17,-0.05
2018-04-08 10:34:17.990704,855.293391,30.320420000000002,-97.752971,8.15,24.518,28.6,3,1303,-0.17,-0.05
2018-04-08 10:34:18.090703,855.3933910000001,30.320420000000002,-97.75296,8.15,24.491999999999997,28.4,2,1305,-0.16,-0.05
2018-04-08 10:34:18.190703,855.493391,30.320420000000002,-97.752949,8.15,24.465999999999998,28.3,2,1306,-0.15,-0.06
2018-04-08 10:34:18.290704,855.593391,30.320419,-97.752938,8.15,24.44,28.2,2,1307,-0.15,-0.06
2018-04-08 10:34:18.390704,855.693392,30.320419,-97.752927,8.15,24.415,28.1,1,1308,-0.14,-0.06
2018-04-08 10:34:18.408504,855.711191,30.320419,-97.752925,8.15,24.41,28.0,1,1308,-0.14,-0.06
2018-04-08 10:34:18.490705,855.793392,30.320419,-97.752916,8.15,24.389,27.9,1,1309,-0.13,-0.06
2018-04-08 10:34:18.508805,855.8114929999999,30.320419,-97.752914,8.15,24.385,27.9,1,1310,-0.13,-0.06
2018-04-08 10:34:18.545845,855.848533,30.320420000000002,-97.75291,8.15,24.375,27.0,1,1310,-0.13,-0.06
2018-04-08 10:34:18.590705,855.893392,30.320420000000002,-97.752905,8.15,24.394000000000002,25.8,1,1311,-0.12,-0.06
2018-04-08 10:34:18.690704,855.993392,30.320420000000002,-97.752895,8.15,24.435,23.3,1,1312,-0.11,-0.05
2018-04-08 10:34:18.708142,856.010829,30.320420000000002,-97.752893,8.15,24.443,22.8,1,1312,-0.1,-0.05
2018-04-08 10:34:18.790704,856.093392,30.320420000000002,-97.752884,8.15,24.476999999999997,20.7,0,1316,-0.09,-0.05
2018-04-08 10:34:18.890704,856.193392,30.320420000000002,-97.752873,8.15,24.519000000000002,18.2,0,1321,-0.08,-0.05
2018-04-08 10:34:18.906919,856.209606,30.320420000000002,-97.752871,8.16,24.525,17.8,0,1322,-0.08,-0.05
