loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),deviceOrientation(Z)
2018-04-08 10:35:14.503,1523201713.99989,30.317513244909996,-97.74624963595505,189.9109,1.8025349999999998,120.5515975952148,3.0,8.0,-9999,1523201714.419558,-1732.718505859375,-1381.4613037109382,-1450.296875,211.3257904052734,207.4929656982422,10,213524.92263575,0.924468994140625,0.090667724609375,0.227874755859375,213524.92263575,-0.03689836321915686,0.06857586543732237,-0.03543362461961327,213524.90388475,-2.9011637715313565,1.5655363962838018,-0.01740973229187301,-0.01583555713295937,0.03954963758587837,-0.02454316429793835,-0.02271944284439087,0.04989767074584961,0.2047675848007202,XArbitraryCorrectedZVertical,-0.6993886828422546,-0.09069732576608658,0.7045333385467529,-0.07891872525215149,0.999800741672516,0.017408853396773342,-0.0052589308470487595,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:14.604,1523201713.99989,30.317513244909996,-97.74624963595505,189.9109,1.8025349999999998,120.5515975952148,3.0,8.0,-9999,1523201714.519606,-1732.985107421875,-1379.9150390625,-1443.2103271484382,211.2611389160156,207.4283142089844,10,213525.02263975,0.95599365234375,0.048675537109375,0.2211761474609375,213525.02263975,-0.03905126264437691,0.0642381086538013,-0.018254637691948142,213525.00388875,-2.899873402320804,1.5659897116698718,-0.01734647787404429,-0.02747355774044991,0.041742317378520966,-0.008403329178690909,-0.051440060138702386,0.0340612530708313,0.2375480532646179,XArbitraryCorrectedZVertical,-0.6994925737380981,-0.09114430099725723,0.7043213844299316,-0.07937479019165039,0.9998042583465576,0.0173456072807312,-0.004805711563676596,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:14.704,1523201713.99989,30.317513244909996,-97.74624963595505,189.9109,1.8025349999999998,120.5515975952148,3.0,8.0,-9999,1523201714.619608,-1732.92578125,-1380.2294921875,-1442.9552001953118,211.1872100830078,207.3543853759766,10,213525.12264475,0.96881103515625,0.0742340087890625,0.196441650390625,213525.12264475,-0.03590793360975639,0.06533320049404187,-0.015064437022142219,213525.10389375,-2.8985236638450433,1.566027841704984,-0.0177862390528934,-0.02654466778039932,0.09838643670082092,-0.01615756005048752,-0.06972771883010864,0.04147983342409134,0.2370520830154419,XArbitraryCorrectedZVertical,-0.6994240880012512,-0.09177237749099733,0.7042717337608337,-0.07969419658184053,0.9997966885566713,0.017785301432013508,-0.004767551552504301,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:14.804,1523201713.99989,30.317513244909996,-97.74624963595505,189.9109,1.8025349999999998,120.5515975952148,3.0,8.0,-9999,1523201714.7446618,-1733.0130615234382,-1379.75634765625,-1442.673828125,211.0906066894531,207.2577819824219,10,213525.22264875,0.9874420166015624,0.05010986328125,0.2065582275390625,213525.22264875,-0.029567746002604738,0.03376222471947954,0.002181128932774896,213525.20389875,-2.897274211599491,1.5661357646634009,-0.017376777919101118,-0.02010593377053738,0.03521518036723137,-0.003061247058212757,-0.02992600202560425,0.040500685572624213,0.2373257279396057,XArbitraryCorrectedZVertical,-0.6994235515594482,-0.09206981956958772,0.7041682600975037,-0.08027280867099762,0.9998051524162292,0.01737590320408344,-0.004659687634557486,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:14.904,1523201713.99989,30.317513244909996,-97.74624963595505,189.9109,1.8025349999999998,120.5515975952148,3.0,8.0,-9999,1523201714.869629,-1732.9119873046882,-1380.2701416015618,-1440.909912109375,210.99591064453116,207.1630859375,10,213525.32265375,0.9937286376953124,0.086669921875,0.128387451171875,213525.32265375,-0.010426808299878229,-0.023986292990016683,-0.00947286399741185,213525.30390275,-2.895782037706399,1.5662789251622242,-0.01726767642166679,-0.0262871440500021,0.0003337953239679337,-0.01465746480971575,0.002451002597808838,0.009252950549125671,0.2218779921531677,XArbitraryCorrectedZVertical,-0.6994101405143738,-0.09255903214216232,0.7040534615516663,-0.0808296799659729,0.9998072981834412,0.01726681739091873,-0.004516561981290579,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.003,1523201713.99989,30.317513244909996,-97.74624963595505,189.9109,1.8025349999999998,120.5515975952148,3.0,8.0,-9999,1523201714.994848,-1732.64111328125,-1382.26953125,-1453.0596923828118,210.86553955078116,207.03271484375,10,213525.42265875,1.006607055664062,0.0590362548828125,0.120025634765625,213525.42265875,-0.027231354778278233,-0.006592122646273138,-0.033019469091456435,213525.40390775,-2.8940881011213033,1.5656772433487558,-0.01818076119600328,-0.01566217094659805,-0.005138903856277466,-0.03934846073389053,-0.040331482887268066,0.0238124206662178,0.1511141657829285,XArbitraryCorrectedZVertical,-0.6990768909454346,-0.0934477224946022,0.7042324542999268,-0.08113419264554977,0.9997888803482056,0.0181797593832016,-0.0051180473528802395,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.104,1523201713.99989,30.317513244909996,-97.74624963595505,189.9109,1.8025349999999998,120.5515975952148,3.0,8.0,-9999,1523201714.994848,-1732.64111328125,-1382.26953125,-1453.0596923828118,210.86553955078116,207.03271484375,10,213525.52266275,1.005874633789062,0.0753021240234375,0.1697998046875,213525.52266275,-0.02834988243611151,-0.01527669096102153,-0.007254717125484852,213525.50391175,-2.891480025752127,1.5661176802310732,-0.01960357470475451,-0.012572064995765691,-0.026882354170084,-0.002835210412740707,0.0190657377243042,0.04814670979976654,0.1120536327362061,XArbitraryCorrectedZVertical,-0.6990419030189514,-0.09487692266702652,0.7040296196937561,-0.0815330296754837,0.9997636079788208,0.01960231922566891,-0.00467757461592555,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.204,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201715.119462,-1732.5926513671882,-1382.4937744140618,-1450.84130859375,210.6785888671875,206.84576416015616,10,213525.62266775,1.007949829101562,0.070037841796875,0.18536376953125,213525.62266775,-0.05472076986618513,-0.014180533856344919,0.00898177709240124,213525.60391675,-2.888433936485723,1.5668521347435718,-0.02061963850153066,-0.02841308154165745,-0.01380969397723675,0.0025654139462858443,0.01038610935211182,0.057491563260555274,0.1730868816375732,XArbitraryCorrectedZVertical,-0.6991060376167297,-0.09632831066846848,0.7036891579627991,-0.08221370726823808,0.9997456669807434,0.020618177950382233,-0.003943209536373615,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.304,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201715.219664,-1732.9766845703118,-1380.2978515625,-1442.6192626953118,210.4916839599609,206.6588592529297,10,213525.722673,0.9877471923828124,0.0533447265625,0.1835479736328125,213525.722673,-0.02819355488012385,-0.08172815279678769,-0.0005323659019068396,213525.70392200002,-2.885336840347865,1.566639636756909,-0.02065158197695136,-0.02306931279599667,-0.051931995898485184,0.009131335653364658,0.006588280200958252,0.02405814081430435,0.1537070274353027,XArbitraryCorrectedZVertical,-0.6988797187805176,-0.0974131077528,0.7036365270614624,-0.08330240845680237,0.9997441172599792,0.02065011486411095,-0.004155650269240141,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.405,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201715.344655,-1733.0509033203118,-1379.9180908203118,-1443.754150390625,210.2799224853516,206.4470977783203,10,213525.822677,1.015060424804688,0.056732177734375,0.1638336181640625,213525.822677,-0.040949031237167366,-0.029443909011916063,-0.004969192277978851,213525.803926,-2.8823102103508456,1.5668763338574643,-0.02163801411514616,-0.02936502732336521,-0.02581916563212872,-0.01666350848972797,0.01046812534332275,0.027344383299350742,0.1643956303596497,XArbitraryCorrectedZVertical,-0.6987659335136414,-0.09882663190364838,0.7034686803817749,-0.08400993049144745,0.9997247457504272,0.02163632586598396,-0.0039189341478049755,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.504,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201715.469692,-1732.836181640625,-1381.08740234375,-1444.7747802734382,210.0510559082031,206.2182312011719,10,213525.922682,1.0067138671875,0.0939483642578125,0.1310272216796875,213525.922682,-0.04307689694814069,-0.02508298272691131,-0.0017600831644333692,213525.903931,-2.879123614982763,1.5673413576407842,-0.02337446656817588,-0.029333658516407013,-0.03127270564436913,-0.0209239199757576,0.007835090160369873,0.046909652650356286,0.1353051066398621,XArbitraryCorrectedZVertical,-0.6986837983131409,-0.1005683764815331,0.7032449245452881,-0.08449892699718475,0.9996874928474426,0.0233723372220993,-0.0034539033658802514,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.604,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201715.594548,-1732.7386474609382,-1381.6629638671882,-1447.9815673828118,209.8348846435547,206.0020599365234,10,213526.02268599998,1.020782470703125,0.0607452392578125,0.0877685546875,213526.02268599998,-0.037917288652221166,0.007609982814901424,0.002349440713667904,213526.003936,-2.876185273430221,1.5676557425830489,-0.023547162287641882,-0.02955229580402374,0.02322808094322681,-0.0008037865627557039,-0.01741558313369751,0.046187683939933784,0.1561394929885864,XArbitraryCorrectedZVertical,-0.6986370086669922,-0.1016687154769897,0.7030178308486938,-0.08545557409524918,0.9996848702430724,0.023544985800981518,-0.003139604814350605,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.704,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201715.694721,-1732.5225830078118,-1382.9434814453118,-1455.3818359375,209.6588287353516,205.8260040283203,10,213526.122691,0.9889068603515624,0.06402587890625,0.13323974609375,213526.122691,-0.05788433892509025,0.01303137984597573,-0.01040789985613867,213526.10394,-2.873078716145345,1.568364749996217,-0.02449020378535271,-0.04003515839576721,0.0330038033425808,-0.020068662241101258,-0.004776477813720703,0.035341963171958916,0.1252793073654175,XArbitraryCorrectedZVertical,-0.698678731918335,-0.1031147241592407,0.7026776075363159,-0.08618056774139404,0.9996647834777832,0.02448775619268417,-0.002430766355246305,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.804,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201715.794749,-1732.3992919921882,-1383.6094970703118,-1455.6497802734382,209.4535217285156,205.6206970214844,10,213526.222696,0.989715576171875,0.0767974853515625,0.14288330078125,213526.222696,-0.05162244825398694,0.04244173302815678,-0.01807886906000291,213526.20394500002,-2.8695443597232817,1.5695002465804397,-0.02556309763397748,-0.051721982657909386,0.0656907707452774,-0.014784697443246841,-0.02611452341079712,0.05041319876909256,0.1562333703041077,XArbitraryCorrectedZVertical,-0.6988379955291748,-0.1047742739319801,0.7021746039390564,-0.08698679506778717,0.9996405243873596,0.02556031383574009,-0.001295615104027092,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:15.904,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201715.794749,-1732.3992919921882,-1383.6094970703118,-1455.6497802734382,209.4535217285156,205.6206970214844,10,213526.3227,1.01885986328125,0.12017822265625,0.0821533203125,213526.3227,-0.06317710527551372,0.01739337139541651,-0.005035504989121822,213526.303949,-2.865701756531362,1.5700571039225493,-0.027839693818631,-0.03681327402591705,0.02754021622240543,-0.03507084399461746,-0.03681206703186035,0.06576131284236908,0.1193607449531555,XArbitraryCorrectedZVertical,-0.6987094879150391,-0.1069373413920403,0.7019118666648865,-0.08750781416893005,0.9995806813240052,0.027836097404360768,-0.0007389130187220871,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.004,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201715.919632,-1732.4158935546882,-1383.554931640625,-1457.746337890625,209.15936279296884,205.3265380859375,10,213526.422705,0.9987335205078124,0.0716400146484375,0.0895538330078125,213526.422705,-0.06203727232895982,0.004301271476586978,-0.01998782292937171,213526.403954,-2.861071645161654,1.5707068024646151,-0.028868690316735317,-0.041023876518011086,-0.00402681203559041,-0.01025695819407701,0.01202929019927979,0.05782050639390945,0.07276707887649536,XArbitraryCorrectedZVertical,-0.698632001876831,-0.1089430302381516,0.7015264630317688,-0.08873638510704042,0.9995520710945128,0.028864679858088486,-8.948423055699095e-05,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.104,1523201714.999887,30.31750049393697,-97.74622084555881,189.9261,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.019636,-1732.2215576171882,-1384.565185546875,-1460.935546875,208.89337158203116,205.060546875,10,213526.52270899998,0.9734649658203124,0.079498291015625,0.1593475341796875,213526.52270899998,-0.07368487367253038,-3.328951362599048e-05,0.0036810212587075225,213526.503959,-2.855883993123585,1.571982316781005,-0.03007687700071836,-0.06322883814573288,0.002529432531446218,0.01450278144329786,0.02213644981384277,0.04585540294647217,0.1145219802856445,XArbitraryCorrectedZVertical,-0.6987271904945374,-0.1112340837717056,0.700903058052063,-0.09006109833717346,0.9995157718658448,0.03007234260439873,0.001185416243970394,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.204,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.144401,-1732.3323974609382,-1383.9034423828118,-1456.8243408203118,208.5032043457031,204.6703796386719,10,213526.622714,0.96923828125,0.075408935546875,0.1220245361328125,213526.622714,-0.0663217658906793,0.004325772558615707,0.0014719291344867948,213526.603963,-2.850471822371614,1.572583246325122,-0.030731061626175612,-0.05795444548130035,0.003616127651184797,0.01125437393784523,-0.002363383769989014,0.04427072405815125,0.1114342212677002,XArbitraryCorrectedZVertical,-0.6985971331596375,-0.1133801341056824,0.7004768252372742,-0.09169382601976396,0.999494731426239,0.03072622418403625,0.001786018488928676,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.304,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.244787,-1732.0262451171882,-1385.618408203125,-1461.27734375,208.1998291015625,204.36700439453116,10,213526.722719,1.037933349609375,0.0726318359375,0.0788726806640625,213526.722719,-0.06399522836238608,-0.054528755951590416,-0.01650067979802195,213526.70396800002,-2.8450647592117058,1.573003618815273,-0.03200222897806144,-0.04194311797618866,-0.043259307742118835,-0.01757722347974777,0.04015737771987915,0.04132172465324402,0.08034396171569824,XArbitraryCorrectedZVertical,-0.6983619332313538,-0.1157309636473656,0.7001394033432007,-0.09311708062887193,0.9994544982910156,0.031996767967939384,0.0022060915362089872,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.404,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.36961,-1732.1986083984382,-1384.6484375,-1458.478271484375,207.8040771484375,203.97125244140616,10,213526.822723,1.04669189453125,0.09979248046875,0.0445556640625,213526.822723,-0.061975753307778984,-0.033816553205717165,-0.008031827531569974,213526.803972,-2.839511440511188,1.573607468777962,-0.03360262992824905,-0.0462845005095005,-0.01273776590824127,-0.00375448539853096,0.007419764995574951,0.08717700839042664,0.06028568744659424,XArbitraryCorrectedZVertical,-0.6981549859046936,-0.1182554364204407,0.6997437477111816,-0.0944637656211853,0.9994008541107178,0.033596307039260864,0.0028094651643186808,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.504,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.469666,-1732.20751953125,-1384.5406494140618,-1454.8365478515618,207.49176025390616,203.658935546875,10,213526.922728,0.9771575927734376,0.099212646484375,0.115234375,213526.922728,-0.06957721400719216,0.04354348277112257,-0.0008239820412705162,213526.903977,-2.834064234312172,1.5745262354728249,-0.03430702496067338,-0.05375152081251144,0.0286552868783474,-0.007104409858584405,-0.0240628719329834,0.0583663284778595,0.1210740804672241,XArbitraryCorrectedZVertical,-0.6981093287467957,-0.1204456761479378,0.6991974115371704,-0.09606683999300004,0.9993741512298584,0.0343002937734127,0.003727591596543789,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.604,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.594597,-1732.311767578125,-1383.9803466796882,-1454.758544921875,207.0959777832031,203.2631530761719,10,213527.02273199998,0.9742279052734376,0.0937347412109375,0.1567535400390625,213527.02273199998,-0.07370111895517986,0.01847621269464273,-0.006045375674479871,213527.003982,-2.828324173727629,1.575809407917606,-0.0351159251010915,-0.05894167348742485,0.01121160387992859,-0.01449691131711006,0.01477330923080444,0.06669792532920837,0.1305187940597534,XArbitraryCorrectedZVertical,-0.6981596350669861,-0.1227926462888718,0.6985113024711609,-0.0977107435464859,0.9993411302566528,0.03510870784521103,0.005009820219129324,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.704,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.694718,-1732.42236328125,-1383.3873291015618,-1454.7950439453118,206.7618255615234,202.9290008544922,10,213527.122737,0.94012451171875,0.1153411865234375,0.2064208984375,213527.122737,-0.08318942928691417,0.02718474945920184,-0.008167116114946,213527.103986,-2.822358709323524,1.5769779807669533,-0.03614204115068267,-0.06838253140449524,-0.006219803355634212,-0.008997966535389423,-0.0215761661529541,0.07566696405410768,0.1418938636779785,XArbitraryCorrectedZVertical,-0.6981342434883118,-0.1252887696027756,0.6978606581687927,-0.09936057031154633,0.9992983937263488,0.03613417223095894,0.006177395582199097,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.804,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.694718,-1732.42236328125,-1383.3873291015618,-1454.7950439453118,206.7618255615234,202.9290008544922,10,213527.222742,1.02496337890625,0.1143951416015625,0.1263275146484375,213527.222742,-0.07039001077188435,-0.04144198235494104,-0.00365838438944185,213527.20399100002,-2.816583128220846,1.57826337509487,-0.03711555507889317,-0.05270729959011078,0.02757031656801701,-0.003891305765137076,0.01691997051239014,0.1170372515916824,0.09533679485321044,XArbitraryCorrectedZVertical,-0.6981559991836548,-0.1277067363262177,0.6971722245216371,-0.1009517535567284,0.9992544054985046,0.037107035517692566,0.007461619563400745,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:16.904,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.8195481,-1732.7369384765618,-1381.5989990234382,-1448.6756591796882,206.3490295410156,202.5162048339844,10,213527.322746,1.027435302734375,0.0988616943359375,0.1213531494140625,213527.322746,-0.07911292860632989,0.0435613259504261,0.01745409146827032,213527.303995,-2.8106867893157017,1.5796290170448648,-0.03706357725600978,-0.07083540409803392,0.08751044422388078,0.01739104650914669,-0.01116347312927246,0.06321041285991669,0.1618432998657227,XArbitraryCorrectedZVertical,-0.6982554793357849,-0.129816859960556,0.6963930726051331,-0.1029365584254265,0.99924635887146,0.03705509379506111,0.00882626324892044,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:17.004,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201716.9196892,-1732.53076171875,-1382.7119140625,-1449.0797119140618,206.02197265625,202.18914794921884,10,213527.422751,0.9794769287109376,0.086669921875,0.14813232421875,213527.422751,-0.0769019722693461,0.030463100761089382,-0.002863164487944189,213527.40399999998,-2.804648256787188,1.5805636657497368,-0.03721109122828765,-0.06952011585235596,0.0199330672621727,-0.0058958823792636395,-0.04526835680007935,0.08117517828941345,0.1813409328460693,XArbitraryCorrectedZVertical,-0.6981759071350098,-0.1320245414972305,0.6957610249519348,-0.1049252450466156,0.9992325901985168,0.03720250353217125,0.009760153479874134,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:17.104,1523201715.999883,30.31748869100257,-97.74615281771892,189.9423,3.4228370000000004,118.7511978149414,3.0,8.0,-9999,1523201717.044718,-1732.4583740234382,-1382.89013671875,-1452.5111083984382,205.6066741943359,201.7738494873047,10,213527.52275499998,1.074600219726562,0.173431396484375,0.197418212890625,213527.52275499998,-0.09166174366278323,0.02175696084151135,0.011199923964328241,213527.504004,-2.7983710479863517,1.5820335141760828,-0.03777913021118067,-0.07906346768140793,0.0428110808134079,-0.00271956529468298,0.005243480205535889,0.1167251020669937,0.1532917022705078,XArbitraryCorrectedZVertical,-0.6982311606407166,-0.1344900131225586,0.6949467658996582,-0.1068103685975075,0.9991968274116516,0.037770144641399384,0.01122863497585058,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:17.204,1523201716.99988,30.31747115181632,-97.74608800704193,189.9579,5.847569,118.7511978149414,3.0,8.0,-9999,1523201717.169434,-1732.6640625,-1381.7652587890618,-1451.182373046875,205.12664794921884,201.2938232421875,10,213527.62276,0.9736175537109376,0.170654296875,0.151702880859375,213527.62276,-0.08280540145772475,-0.1253358177501812,5.5926382891664e-06,213527.604009,-2.7912661723345042,1.582565586803378,-0.038441261631571716,-0.05957458168268204,-0.1522066593170166,-0.008414415642619133,0.04514616727828979,0.0485280454158783,0.03621363639831543,XArbitraryCorrectedZVertical,-0.6978887915611267,-0.1372269093990326,0.6944139003753662,-0.1090093106031418,0.9991653561592102,0.0384317934513092,0.011759979650378229,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:17.304,1523201716.99988,30.31747115181632,-97.74608800704193,189.9579,5.847569,118.7511978149414,3.0,8.0,-9999,1523201717.2696712,-1732.782470703125,-1381.1055908203118,-1449.708251953125,204.6840362548828,200.8512115478516,10,213527.7227632917,1.012893676757812,0.09844970703125,0.09442138671875,213527.7227632917,-0.08511196527784237,-0.06975378158746441,0.014777614572740681,213527.70401329172,-2.783023632770881,1.582373102232645,-0.039054957161267514,-0.07995833456516266,-0.05629492551088333,0.02880029566586018,-0.006620347499847412,0.08131629228591919,0.06527590751647949,XArbitraryCorrectedZVertical,-0.6972079277038574,-0.1403025090694427,0.6940604448318481,-0.1116681322455406,0.9991435408592224,0.039045028388500214,0.0115673765540123,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:17.404,1523201716.99988,30.31747115181632,-97.74608800704193,189.9579,5.847569,118.7511978149414,3.0,8.0,-9999,1523201717.369697,-1732.27685546875,-1383.87451171875,-1453.1107177734382,204.2294769287109,200.3966522216797,10,213527.82276829172,1.10406494140625,0.1713714599609375,0.1297607421875,213527.82276829172,-0.0756785160645637,-0.04143532445221584,0.0038764972827193393,213527.80401729172,-2.774377408370865,1.5827163296112368,-0.040330643176703,-0.08215544372797012,-0.01599022001028061,0.02327497117221355,0.1339826583862305,0.1357667148113251,0.02738165855407715,XArbitraryCorrectedZVertical,-0.6966232061386108,-0.143774002790451,0.6935259699821472,-0.1141953766345978,0.999089241027832,0.040319710969924934,0.011909710243344309,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:17.504,1523201716.99988,30.31747115181632,-97.74608800704193,189.9579,5.847569,118.7511978149414,3.0,8.0,-9999,1523201717.49456,-1732.1971435546882,-1384.3414306640618,-1455.491455078125,203.6613922119141,199.8285675048828,10,213527.9227732917,0.990386962890625,0.2132720947265625,0.102630615234375,213527.9227732917,-0.1076148775406849,0.09038076317845514,0.005639509924351796,213527.9040222917,-2.765968794929161,1.5854717018058908,-0.04091937803114356,-0.0843074768781662,0.04280185699462891,-0.008044855669140816,0.026255011558532708,0.1269387155771255,0.07917940616607666,XArbitraryCorrectedZVertical,-0.6969239711761475,-0.1470648348331451,0.6921153068542479,-0.1167011708021164,0.9990288019180298,0.04090796038508415,0.014662174507975582,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
2018-04-08 10:35:17.604,1523201716.99988,30.31747115181632,-97.74608800704193,189.9579,5.847569,118.7511978149414,3.0,8.0,-9999,1523201717.594665,-1732.3292236328118,-1383.5953369140618,-1453.229248046875,203.1780853271484,199.3452606201172,10,213528.0227772917,0.9705352783203124,0.129241943359375,0.170806884765625,213528.0227772917,-0.1095909430695237,0.0272033915868324,0.0177190759967332,213528.00402629172,-2.756980139811419,1.5912941139730248,-0.03868912568984621,-0.1034297794103622,0.05809400230646133,0.03166079893708229,-0.03616946935653687,0.07716526091098785,0.1099822521209717,XArbitraryCorrectedZVertical,-0.6984310746192932,-0.1497807055711746,0.6894165277481079,-0.1201572492718697,0.9990143179893494,0.038679473102092736,0.02048045210540295,0,0,0,-1,213523.45849000002,automotive,2,2018-04-08 10:35:13.040 -0500,4
